run_id,scored_at,churn_probability,risk_level,Tenure,SatisfactionScore,Complain
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.072670855,LOW,13.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.13608986,LOW,6.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.41779137,MEDIUM,0.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.09778084,LOW,8.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,4.546862e-05,LOW,22.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.12730166,LOW,11.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.11704754,LOW,3.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.068186395,LOW,19.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.14980425,LOW,15.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.049260844,LOW,9.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0001196126,LOW,23.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.034851093,LOW,8.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.004768648,LOW,3.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.10071044,LOW,11.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.09444372,LOW,,2,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0018031382,LOW,12.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.17141281,LOW,0.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.013016452,LOW,2.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.20528266,LOW,3.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9644824,HIGH,1.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.98903334,HIGH,1.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.97335005,HIGH,,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00021563195,LOW,6.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.024270097,LOW,12.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0066026542,LOW,7.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.4987781,MEDIUM,,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.008933344,LOW,2.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0039007545,LOW,6.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.41874278,MEDIUM,19.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.16573651,LOW,3.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.8850965,HIGH,1.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.09844033,LOW,3.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.005295853,LOW,15.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0015260449,LOW,24.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.15773915,LOW,12.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.10384857,LOW,13.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.011830986,LOW,8.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.022111421,LOW,11.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0015900173,LOW,18.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.95629674,HIGH,0.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.10359024,LOW,7.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.99955076,HIGH,0.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.96623516,HIGH,7.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.030635823,LOW,10.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9380407,HIGH,0.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9925345,HIGH,0.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.04576175,LOW,4.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9974841,HIGH,1.0,2,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9601949,HIGH,1.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.91406345,HIGH,0.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0013110995,LOW,25.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.1667473,LOW,6.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00094446243,LOW,29.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.44324183,MEDIUM,13.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.03276541,LOW,10.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.16731818,LOW,16.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.96254086,HIGH,1.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9146485,HIGH,,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.13884953,LOW,13.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9139783,HIGH,1.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.99558145,HIGH,0.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9804325,HIGH,3.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.061020058,LOW,3.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9227216,HIGH,1.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9660511,HIGH,1.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.026783744,LOW,0.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.06943745,LOW,3.0,2,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0040967725,LOW,11.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.33329254,LOW,0.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.04454007,LOW,14.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.24707569,LOW,19.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.48452994,MEDIUM,8.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.009134809,LOW,20.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9897682,HIGH,0.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0013741389,LOW,28.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.19903323,LOW,21.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0051826425,LOW,23.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.005295853,LOW,15.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.29646677,LOW,12.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.8589378,HIGH,0.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.024370538,LOW,9.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.4556025,MEDIUM,18.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.114099525,LOW,12.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.4256815,MEDIUM,9.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.48410073,MEDIUM,,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.012193639,LOW,7.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0033587597,LOW,29.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.46428403,MEDIUM,,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0052093803,LOW,27.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.015060337,LOW,18.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9354998,HIGH,1.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9854673,HIGH,0.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9635909,HIGH,1.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.035032406,LOW,8.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.036702402,LOW,8.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.016493674,LOW,18.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.07739011,LOW,0.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9058237,HIGH,20.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0012192549,LOW,23.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.30545226,LOW,6.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.044927776,LOW,13.0,2,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.76319075,HIGH,,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0011814828,LOW,23.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00055171404,LOW,27.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.054740224,LOW,19.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9739369,HIGH,1.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.000106963525,LOW,23.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9684391,HIGH,0.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.23198374,LOW,2.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.035134975,LOW,7.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.26720375,LOW,1.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.1742743,LOW,4.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.02994973,LOW,15.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0044505238,LOW,17.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.42094487,MEDIUM,9.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.047577176,LOW,2.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9086511,HIGH,1.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00024409035,LOW,29.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0060752705,LOW,19.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0042682304,LOW,12.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.14613774,LOW,16.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.042015314,LOW,5.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.95865655,HIGH,14.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.63021946,MEDIUM,1.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.10831713,LOW,13.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.994866,HIGH,1.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00084978796,LOW,28.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.049541503,LOW,12.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0010783806,LOW,27.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.017658545,LOW,5.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9961153,HIGH,0.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0058728834,LOW,6.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.8624438,HIGH,9.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.22753714,LOW,,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00071615697,LOW,23.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.97346604,HIGH,1.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.3553347,LOW,0.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.052015543,LOW,19.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00063945464,LOW,23.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.15272118,LOW,0.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.4713032,MEDIUM,1.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0047765933,LOW,7.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.33707333,LOW,9.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.8997326,HIGH,8.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.057992008,LOW,6.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.23742603,LOW,7.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0082510365,LOW,26.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0032666791,LOW,9.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.056924578,LOW,12.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.4556025,MEDIUM,18.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.796834,HIGH,1.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.042544823,LOW,3.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.06050173,LOW,12.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.018157812,LOW,15.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.52477735,MEDIUM,1.0,2,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00043380758,LOW,23.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.18962064,LOW,9.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.004377188,LOW,7.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.95911527,HIGH,1.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.97992057,HIGH,1.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9804422,HIGH,0.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.010114382,LOW,6.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.055920273,LOW,15.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0065606995,LOW,8.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.054311305,LOW,10.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.05496536,LOW,10.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.94872653,HIGH,3.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.15773915,LOW,12.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.05636217,LOW,4.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.81346583,HIGH,,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0025888165,LOW,30.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.004500644,LOW,22.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.07426924,LOW,8.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.046009254,LOW,1.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.8528278,HIGH,1.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.20908801,LOW,7.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0044944095,LOW,19.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.10543589,LOW,,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.8933044,HIGH,1.0,2,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.048240986,LOW,12.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.004629984,LOW,20.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0011199793,LOW,21.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.025637006,LOW,17.0,2,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.042051632,LOW,2.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.01689949,LOW,2.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.06490519,LOW,3.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.13383287,LOW,9.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.060536712,LOW,5.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.000472603,LOW,30.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.94686806,HIGH,1.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.040938176,LOW,19.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.8760401,HIGH,5.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.34580892,LOW,0.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.89862233,HIGH,2.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0054582753,LOW,23.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.081144504,LOW,14.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.036033265,LOW,6.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.38816583,LOW,14.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9432114,HIGH,1.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.99412173,HIGH,1.0,2,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.12592947,LOW,2.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0025286698,LOW,3.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.068246864,LOW,12.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9629542,HIGH,1.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.056042187,LOW,11.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0018031382,LOW,12.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00059631374,LOW,30.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.05673626,LOW,6.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.59750295,MEDIUM,1.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.08643982,LOW,8.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0048036464,LOW,14.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.053917833,LOW,14.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.047084924,LOW,2.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.49425682,MEDIUM,4.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9625511,HIGH,3.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.1295366,LOW,20.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.01941672,LOW,11.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.006796804,LOW,11.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.039301477,LOW,10.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00076154864,LOW,11.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0015610082,LOW,25.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9906729,HIGH,1.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.06594116,LOW,14.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.1252754,LOW,,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0013696176,LOW,26.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0022276011,LOW,28.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.033309966,LOW,20.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.98523384,HIGH,1.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.94317776,HIGH,1.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.16450664,LOW,5.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.98946697,HIGH,1.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00217921,LOW,18.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.029782241,LOW,1.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.99493533,HIGH,1.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.3279498,LOW,1.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.039993085,LOW,9.0,2,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.059162177,LOW,7.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.11768437,LOW,19.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.08260641,LOW,3.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.047972325,LOW,18.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0007779211,LOW,11.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.14747238,LOW,5.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.046067405,LOW,21.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.001033623,LOW,27.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0020908446,LOW,30.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.08329789,LOW,4.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.21315522,LOW,8.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.48325917,MEDIUM,1.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.035134975,LOW,7.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.035295814,LOW,12.0,2,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.10643246,LOW,17.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0745588,LOW,5.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.21909924,LOW,9.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.5371436,MEDIUM,1.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00019897567,LOW,24.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.98151946,HIGH,7.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.000338025,LOW,20.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.043558326,LOW,7.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.13442929,LOW,2.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.011172435,LOW,21.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.87999964,HIGH,4.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.049750708,LOW,21.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.023404801,LOW,5.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0014088067,LOW,8.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.024345974,LOW,12.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00031364756,LOW,24.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0029754343,LOW,30.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0010595688,LOW,14.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.062617965,LOW,9.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.061044555,LOW,5.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.012083719,LOW,30.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9350119,HIGH,1.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.31255874,LOW,9.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.019196602,LOW,3.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0021342735,LOW,30.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.103868954,LOW,11.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.025438936,LOW,14.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,9.2438226e-05,LOW,26.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.012823961,LOW,4.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.005798572,LOW,,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.11696133,LOW,18.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.42023733,MEDIUM,0.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.95926344,HIGH,19.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.010612964,LOW,10.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.05142791,LOW,11.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.051508486,LOW,9.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.024448063,LOW,15.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.01452127,LOW,20.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9912578,HIGH,0.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9937402,HIGH,1.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.11527032,LOW,15.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.007030206,LOW,27.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.13862774,LOW,9.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00090306386,LOW,6.0,1,0
